Зиновьев Тимур Романович,Мастер,82-я воздушно-десантная дивизия,49578
Чернов Артем Митрофанович,Старший вожатый служебных собак,102-й мотострелковый полк,37835
Гуляев Вилен Евсеевич,Старший оператор,102-й мотострелковый полк,20368
Рожков Остап Семенович,Старший радиотелефонист,2-я артиллерийская батарея,53492
Носков Денис Кириллович,Помощник начальника автодрома,3-й танковый батальон,56887
Родионов Арсений Семенович,Дрессировщик,2-я артиллерийская батарея,56271
Ширяев Венедикт Лукьевич,Сапер,102-й мотострелковый полк,52328
Кудрявцев Владислав Якунович,Аппаратчик,2-я артиллерийская батарея,55142
Быков Альфред Мэлорович,Старший электромонтер,3-й танковый батальон,28174
Макаров Лавр Максович,Механик,82-я воздушно-десантная дивизия,18725
Лыткин Фрол Якунович,Аппаратчик,3-й танковый батальон,49687
Горбачёв Филипп Донатович,Старший электрик,2-я артиллерийская батарея,58761
Васильев Лука Тарасович,Старший кладовщик,3-й танковый батальон,27373
Ефимов Яков Фролович,Сапожник,102-й мотострелковый полк,30583
Фёдоров Ян Наумович,Механик,82-я воздушно-десантная дивизия,15145
Королёв Емельян Вячеславович,Огнеметчик,3-й танковый батальон,38977
Беляков Архип Кириллович,Старший пильщик,2-я артиллерийская батарея,56983
Кононов Владислав Якунович,Старший инструментальщик,3-й танковый батальон,13116
Гордеев Гавриил Фролович,Дизелист,82-я воздушно-десантная дивизия,22419
Зиновьев Ефим Андреевич,Старший маляр,2-я артиллерийская батарея,43879
Рыбаков Ефим Дмитриевич,Кладовщик,102-й мотострелковый полк,54765
Фадеев Мечеслав Эльдарович,Старший столяр,102-й мотострелковый полк,28284
Ермаков Вальтер Адольфович,Старший столяр,102-й мотострелковый полк,37345
Денисов Бенедикт Онисимович,Сварщик,102-й мотострелковый полк,21110
Константинов Ефим Аристархович,Кинорадиомеханик,3-й танковый батальон,28671
Кононов Даниил Семёнович,Старший электромонтер,82-я воздушно-десантная дивизия,38044
Шубин Мечеслав Владимирович,Слесарь,102-й мотострелковый полк,54275
Суханов Моисей Христофорович,Мастер,2-я артиллерийская батарея,18248
Агафонов Ефим Макарович,Крановщик,82-я воздушно-десантная дивизия,52465
Смирнов Кондрат Яковович,Плотник,3-й танковый батальон,21076
Быков Родион Якунович,Вожатый служебных собак,102-й мотострелковый полк,13561
Федосеев Владислав Романович,Механик-водитель,82-я воздушно-десантная дивизия,32231
Соколов Панкратий Проклович,Старший портной,2-я артиллерийская батарея,32573
Рожков Прохор Станиславович,Гранатометчик,2-я артиллерийская батарея,58603
Кононов Абрам Леонидович,Грейдерист,102-й мотострелковый полк,34364
Белоусов Елисей Давидович,Старший вожатый служебных собак,3-й танковый батальон,58846
Чернов Май Кириллович,Монтажник,2-я артиллерийская батарея,40665
Кабанов Ким Платонович,Старший гранатометчик,2-я артиллерийская батарея,26486
Макаров Касьян Геннадьевич,Старший кладовщик,2-я артиллерийская батарея,30189
Зиновьев Пантелей Платонович,Грейдерист,82-я воздушно-десантная дивизия,28599
Сафонов Кассиан Адольфович,Тракторист,102-й мотострелковый полк,44512
Герасимов Моисей Матвеевич,Тракторист,102-й мотострелковый полк,25430
Костин Трофим Христофорович,Патрульный,102-й мотострелковый полк,23012
Архипов Лавр Лукьевич,Гранатометчик,82-я воздушно-десантная дивизия,25340
Горбунов Назарий Глебович,Старший плотник,82-я воздушно-десантная дивизия,22800
Ильин Анатолий Борисович,Маляр,102-й мотострелковый полк,59414
Фомичёв Герман Борисович,Маляр,2-я артиллерийская батарея,14074
Федосеев Вольдемар Степанович,Старший сапожник,2-я артиллерийская батарея,41898
Смирнов Фрол Пантелеймонович,Дефектовщик,2-я артиллерийская батарея,36925
Дроздов Станислав Юлианович,Маляр,82-я воздушно-десантная дивизия,18453
Соколов Вольдемар Альвианович,Старший столяр,82-я воздушно-десантная дивизия,14493
Михеев Бенедикт Романович,Старший оператор,82-я воздушно-десантная дивизия,53444
Елисеев Владлен Адольфович,Кок,82-я воздушно-десантная дивизия,44321
Горбачёв Трофим Онисимович,Сапер,3-й танковый батальон,36659
Фадеев Герман Витальевич,Сапожник,3-й танковый батальон,48324
Авдеев Владлен Степанович,Кочегар,102-й мотострелковый полк,29057
Ситников Гавриил Евсеевич,Оператор,3-й танковый батальон,17765
Титов Бенедикт Альбертович,Заправщик,82-я воздушно-десантная дивизия,25855
Ефимов Гавриил Матвеевич,Старший разведчик,102-й мотострелковый полк,58075
Ермаков Бенедикт Фролович,Старший инструментальщик,3-й танковый батальон,32051
Суханов Мартин Лукьевич,Начальник лесопильной рамы,2-я артиллерийская батарея,31825
Беляков Абрам Федорович,Тракторист,102-й мотострелковый полк,25111
Горбунов Евдоким Русланович,Старший кладовщик,82-я воздушно-десантная дивизия,43669
Фадеев Ян Всеволодович,Машинист,3-й танковый батальон,49671
Мамонтов Корней Леонидович,Старший стрелок,102-й мотострелковый полк,20180
Денисов Леонтий Пётрович,Кузнец,3-й танковый батальон,46827
Ефимов Кондрат Якунович,Вьюковожатый,2-я артиллерийская батарея,10481
Коновалов Виссарион Валентинович,Вожатый служебных собак,82-я воздушно-десантная дивизия,46584
Кабанов Ким Ростиславович,Водитель,2-я артиллерийская батарея,40206
Ильин Моисей Натанович,Старший пильщик,3-й танковый батальон,26989
Рябов Вилен Донатович,Смазчик,102-й мотострелковый полк,15628
Сергеев Устин Валерьянович,Механик,3-й танковый батальон,53399
Хохлов Людвиг Васильевич,Заправщик,82-я воздушно-десантная дивизия,31291
Ефимов Лука Улебович,Кинорадиомеханик,3-й танковый батальон,53116
Костин Карл Адольфович,Кузнец,102-й мотострелковый полк,59089
Ефимов Демьян Дмитрьевич,Старший кузнец,3-й танковый батальон,20175
Колобов Илларион Богуславович,Водитель,82-я воздушно-десантная дивизия,14793
Быков Касьян Петрович,Старший дрессировщик,3-й танковый батальон,56487
Коновалов Альфред Богданович,Машинист,2-я артиллерийская батарея,55132
Алексеев Дональд Семенович,Заправщик,102-й мотострелковый полк,42786
Беляев Лука Филиппович,Разнорабочий,3-й танковый батальон,24475
Кондратьев Виталий Давидович,Сапожник,82-я воздушно-десантная дивизия,20618
Филатов Велорий Донатович,Старший инструментальщик,2-я артиллерийская батарея,46481
Зуев Иннокентий Вадимович,Старший инструментальщик,3-й танковый батальон,12489
Меркушев Кассиан Яковлевич,Бурильщик,82-я воздушно-десантная дивизия,42928
Колобов Аполлон Кириллович,Водитель,102-й мотострелковый полк,34073
Беляев Игнат Максович,Пулеметчик,2-я артиллерийская батарея,30436
Архипов Назарий Вадимович,Кок,2-я артиллерийская батарея,19869
Архипов Вольдемар Антонович,Старший заправщик,102-й мотострелковый полк,19166
Прохоров Венедикт Андреевич,Радиотелеграфист,2-я артиллерийская батарея,21288
Фомичёв Иван Витальевич,Бурильщик,2-я артиллерийская батарея,55835
Родионов Гордей Аристархович,Пильщик,82-я воздушно-десантная дивизия,30555
Зуев Евдоким Проклович,Бурильщик,3-й танковый батальон,44641
Родионов Корнелий Всеволодович,Старший разведчик,2-я артиллерийская батарея,36253
Агафонов Евдоким Тимурович,Гранатометчик,102-й мотострелковый полк,46311
Воронов Вальтер Яковлевич,Тракторист,102-й мотострелковый полк,52144
Дроздов Станислав Куприянович,Старший электромонтер,2-я артиллерийская батарея,48520
Меркушев Лавр Эльдарович,Помощник гранатометчика,102-й мотострелковый полк,39980
Фомичёв Ефим Федотович,Дрессировщик,82-я воздушно-десантная дивизия,31113
Макаров Виссарион Степанович,Старший стрелок,82-я воздушно-десантная дивизия,14927
Денисов Анатолий Семенович,Пекарь,2-я артиллерийская батарея,44166
Рябов Панкратий Агафонович,Машинист,2-я артиллерийская батарея,41861
Зыков Варлаам Аристархович,Водитель,82-я воздушно-десантная дивизия,44652
Быков Владислав Тарасович,Маляр,3-й танковый батальон,47514
Белоусов Донат Игнатьевич,Старший плотник,102-й мотострелковый полк,34344
Горбачёв Гавриил Тарасович,Старший электрик,82-я воздушно-десантная дивизия,52074
Чернов Геннадий Михайлович,Старший вожатый служебных собак,102-й мотострелковый полк,16413
Кабанов Вилен Романович,Стекольщик,3-й танковый батальон,30753
