Фёдоров Пантелей Петрович,Монтажник,82-я воздушно-десантная дивизия,20278
Зимин Мечеслав Наумович,Разведчик,2-я артиллерийская батарея,48528
Агафонов Бенедикт Наумович,Старший инструментальщик,82-я воздушно-десантная дивизия,17456
Макаров Филипп Богуславович,Старший гранатометчик,2-я артиллерийская батарея,15902
Королёв Владислав Кимович,Старший радиотелефонист,102-й мотострелковый полк,47531
Зиновьев Олег Павлович,Старший водитель,2-я артиллерийская батарея,14740
Дементьев Арсений Васильевич,Монтажник,82-я воздушно-десантная дивизия,24120
Зиновьев Вилен Миронович,Номер расчета,3-й танковый батальон,11178
Степанов Игнат Валерьянович,Гранатометчик,2-я артиллерийская батарея,58963
Зиновьев Донат Донатович,Вожатый служебных собак,82-я воздушно-десантная дивизия,10061
Щукин Касьян Матвеевич,Оператор,3-й танковый батальон,40687
Данилов Вилен Борисович,Патрульный,82-я воздушно-десантная дивизия,48326
Агафонов Арсений Борисович,Плотник,3-й танковый батальон,17330
Королёв Яков Агафонович,Старший плотник,3-й танковый батальон,56667
Константинов Корнелий Святославович,Дефектовщик,3-й танковый батальон,43084
Колобов Олег Улебович,Старший оператор,3-й танковый батальон,47759
Королёв Олег Игнатьевич,Старший сапер,82-я воздушно-десантная дивизия,26932
Федосеев Вилен Витальевич,Старший сварщик,82-я воздушно-десантная дивизия,40891
Щукин Велорий Эльдарович,Начальник лесопильной рамы,2-я артиллерийская батарея,11630
Дроздов Виссарион Улебович,Огнеметчик,3-й танковый батальон,46317
Тарасов Гавриил Еремеевич,Бурильщик,2-я артиллерийская батарея,35950
Суханов Остап Платонович,Старший водитель,102-й мотострелковый полк,48258
Зиновьев Денис Вениаминович,Бурильщик,102-й мотострелковый полк,22929
Костин Фрол Витальевич,Старший сапер,3-й танковый батальон,40765
Беляев Виссарион Макарович,Старший вулканизаторщик,82-я воздушно-десантная дивизия,42395
Алексеев Корней Феликсович,Кладовщик,2-я артиллерийская батарея,46051
Комаров Архип Пантелеймонович,Смазчик,2-я артиллерийская батарея,52705
Ширяев Ефим Степанович,Монтажник,3-й танковый батальон,22674
Ситников Велорий Андреевич,Старший кочегар,82-я воздушно-десантная дивизия,56237
Кузнецов Дональд Максович,Старший стрелок,102-й мотострелковый полк,42824
Алексеев Мечеслав Христофорович,Старший кочегар,82-я воздушно-десантная дивизия,54797
Ермаков Владлен Леонидович,Каменщик,82-я воздушно-десантная дивизия,46481
Ширяев Май Онисимович,Старший дизелист,2-я артиллерийская батарея,42421
Зыков Ким Сергеевич,Дрессировщик,2-я артиллерийская батарея,44802
Горбачёв Харитон Яковлевич,Старший вожатый служебных собак,82-я воздушно-десантная дивизия,11704
Сысоев Велорий Улебович,Сапожник,102-й мотострелковый полк,11867
Носов Ефим Олегович,Наводчик-оператор,82-я воздушно-десантная дивизия,19705
Кононов Устин Наумович,Медник-жестянщик,82-я воздушно-десантная дивизия,23781
Коновалов Варлаам Демьянович,Помощник начальника автодрома,2-я артиллерийская батарея,17887
Алексеев Вячеслав Еремеевич,Старший мастер,2-я артиллерийская батарея,30980
Дроздов Панкратий Адольфович,Закройщик,102-й мотострелковый полк,53187
Рябов Денис Наумович,Старший сапер,3-й танковый батальон,14379
Чернов Геннадий Максович,Начальник лесопильной рамы,3-й танковый батальон,59481
Колобов Венедикт Лукьевич,Старший кинорадиомеханик,3-й танковый батальон,27366
Рожков Кондрат Онисимович,Начальник учебного класса,3-й танковый батальон,56782
Коновалов Моисей Леонидович,Старший механик-водитель,2-я артиллерийская батарея,48370
Гордеев Лука Яковович,Старший водитель,82-я воздушно-десантная дивизия,45848
Шашков Рудольф Витальевич,Старший оператор,102-й мотострелковый полк,49901
Быков Вячеслав Пантелеймонович,Мельник,82-я воздушно-десантная дивизия,16114
Меркушев Артем Митрофанович,Медник-жестянщик,2-я артиллерийская батарея,28296
Зиновьев Виталий Пантелеймонович,Огнеметчик,3-й танковый батальон,13475
Ефимов Ираклий Федосеевич,Старший маляр,3-й танковый батальон,14407
Тарасов Герасим Дмитриевич,Маляр,2-я артиллерийская батарея,56339
Макаров Остап Натанович,Старший маляр,102-й мотострелковый полк,57226
Герасимов Моисей Борисович,Старший инструментальщик,3-й танковый батальон,27133
Кузьмин Иосиф Улебович,Патрульный,3-й танковый батальон,22490
Рожков Венедикт Григорьевич,Старший кладовщик,2-я артиллерийская батарея,34845
Белоусов Кондратий Христофорович,Старший сапер,2-я артиллерийская батарея,18187
Зиновьев Виталий Олегович,Старший столяр,82-я воздушно-десантная дивизия,54579
Быков Юрий Яковлевич,Старший столяр,102-й мотострелковый полк,58727
