Авдеев Абрам Лукьевич,Старший заправщик,102-й мотострелковый полк,57706
Авдеев Азарий Андреевич,Старший сапер,102-й мотострелковый полк,19931
Авдеев Азарий Олегович,Старший радиотелеграфист,102-й мотострелковый полк,16738
Авдеев Альфред Натанович,Старший патрульный,102-й мотострелковый полк,35269
Авдеев Анатолий Семёнович,Портной,102-й мотострелковый полк,41230
Авдеев Арсен Донатович,Старший водитель,102-й мотострелковый полк,52672
Авдеев Арсений Русланович,Старший дрессировщик,102-й мотострелковый полк,22877
Авдеев Артем Юрьевич,Портной,102-й мотострелковый полк,30104
Авдеев Бенедикт Матвеевич,Старший кузнец,102-й мотострелковый полк,22105
Авдеев Вальтер Юрьевич,Оператор,102-й мотострелковый полк,53366
Авдеев Варлаам Витальевич,Старший водитель,102-й мотострелковый полк,44499
Авдеев Варлаам Леонидович,Старший механик-водитель,102-й мотострелковый полк,30031
Авдеев Варлаам Мэлорович,Старший стрелок,102-й мотострелковый полк,36869
Авдеев Варлам Семенович,Дизелист,102-й мотострелковый полк,30408
Авдеев Велорий Евгеньевич,Механик,102-й мотострелковый полк,32990
Авдеев Венедикт Георгиевич,Сапер,102-й мотострелковый полк,43845
Авдеев Венедикт Кириллович,Дрессировщик,102-й мотострелковый полк,18489
Авдеев Вилен Валентинович,Старший сапожник,102-й мотострелковый полк,37507
Авдеев Владислав Антонович,Старший водитель,102-й мотострелковый полк,38006
Авдеев Владислав Владимирович,Старший механик-водитель,102-й мотострелковый полк,41678
Авдеев Вячеслав Валентинович,Старший портной,102-й мотострелковый полк,44339
Авдеев Герасим Антонович,Старший пекарь,102-й мотострелковый полк,26083
Авдеев Герман Борисович,Начальник учебного класса,102-й мотострелковый полк,27171
Авдеев Дмитрий Святославович,Патрульный,102-й мотострелковый полк,28713
Авдеев Евдоким Улебович,Старший радиотелефонист,102-й мотострелковый полк,49078
Авдеев Елисей Ростиславович,Радиотелефонист,102-й мотострелковый полк,46526
Авдеев Емельян Борисович,Старший водитель,102-й мотострелковый полк,31479
Авдеев Емельян Онисимович,Вьюковожатый,102-й мотострелковый полк,47861
Авдеев Иван Федосеевич,Механик,102-й мотострелковый полк,20921
Авдеев Игнат Парфеньевич,Старший пильщик,102-й мотострелковый полк,13562
Авдеев Иннокентий Юрьевич,Дрессировщик,102-й мотострелковый полк,28523
Авдеев Иосиф Вениаминович,Старший дизелист,102-й мотострелковый полк,43851
Авдеев Карл Вениаминович,Старший заправщик,102-й мотострелковый полк,42798
Авдеев Карл Наумович,Старший электрик,102-й мотострелковый полк,32318
Авдеев Кассиан Антонович,Старший столяр,102-й мотострелковый полк,47964
Авдеев Кассиан Яковлевич,Маляр,102-й мотострелковый полк,34599
Авдеев Кирилл Игнатьевич,Маляр,102-й мотострелковый полк,27841
Авдеев Кондратий Валерьянович,Помощник начальника автодрома,102-й мотострелковый полк,57083
Авдеев Лавр Константинович,Старший маляр,102-й мотострелковый полк,57347
Авдеев Людвиг Евсеевич,Помощник начальника автодрома,102-й мотострелковый полк,36554
Авдеев Людвиг Улебович,Гранатометчик,102-й мотострелковый полк,24239
Авдеев Мечеслав Федосеевич,Медник-жестянщик,102-й мотострелковый полк,13970
Авдеев Мечеслав Яковлевич,Водитель,102-й мотострелковый полк,17033
Авдеев Назарий Ростиславович,Радиотелефонист,102-й мотострелковый полк,14086
Авдеев Натан Дмитрьевич,Старший маляр,102-й мотострелковый полк,18710
Авдеев Остап Еремеевич,Сварщик,102-й мотострелковый полк,21467
Авдеев Роман Андреевич,Старший кладовщик,102-й мотострелковый полк,29758
Авдеев Роман Феликсович,Слесарь,102-й мотострелковый полк,49227
Авдеев Рудольф Леонидович,Старший электрик,102-й мотострелковый полк,32637
Авдеев Устин Васильевич,Старший электромонтер,102-й мотострелковый полк,51589
Авдеев Федор Мэлорович,Вулканизаторщик,102-й мотострелковый полк,42385
Авдеев Юрий Леонидович,Сапер,102-й мотострелковый полк,57159
Агафонов Абрам Львович,Мастер,102-й мотострелковый полк,56512
Агафонов Азарий Феликсович,Портной,102-й мотострелковый полк,22773
Агафонов Альфред Антонинович,Огнеметчик,102-й мотострелковый полк,53364
Агафонов Аполлон Ростиславович,Старший маляр,102-й мотострелковый полк,35340
Агафонов Арсен Тихонович,Старший кладовщик,102-й мотострелковый полк,53408
Агафонов Артем Вадимович,Разведчик,102-й мотострелковый полк,12453
Агафонов Архип Вениаминович,Пильщик,102-й мотострелковый полк,31570
Агафонов Архип Семёнович,Мельник,102-й мотострелковый полк,10987
Агафонов Бенедикт Ростиславович,Монтажник,102-й мотострелковый полк,51525
Агафонов Вальтер Якунович,Медник-жестянщик,102-й мотострелковый полк,53528
Агафонов Варлаам Вадимович,Старший механик-водитель,102-й мотострелковый полк,46114
Агафонов Велорий Васильевич,Пекарь,102-й мотострелковый полк,21442
Агафонов Вилен Петрович,Старший сапер,102-й мотострелковый полк,58978
Агафонов Вилен Проклович,Кузнец,102-й мотострелковый полк,23434
Агафонов Вилли Артёмович,Монтажник,102-й мотострелковый полк,10305
Агафонов Вилли Семенович,Кузнец,102-й мотострелковый полк,20318
Агафонов Виссарион Всеволодович,Старший кузнец,102-й мотострелковый полк,20490
Агафонов Виссарион Семенович,Кладовщик,102-й мотострелковый полк,14960
Агафонов Виссарион Якунович,Старший радиотелефонист,102-й мотострелковый полк,56406
Агафонов Владлен Антонинович,Аппаратчик,102-й мотострелковый полк,24765
Агафонов Вольдемар Юрьевич,Дизелист,102-й мотострелковый полк,37267
Агафонов Вячеслав Миронович,Начальник учебного класса,102-й мотострелковый полк,11248
Агафонов Гавриил Куприянович,Мельник,102-й мотострелковый полк,50021
Агафонов Герасим Тарасович,Старший сапожник,102-й мотострелковый полк,14497
Агафонов Демьян Альбертович,Вьюковожатый,102-й мотострелковый полк,31864
Агафонов Демьян Ростиславович,Стрелок,102-й мотострелковый полк,24350
Агафонов Демьян Сергеевич,Старший столяр,102-й мотострелковый полк,20532
Агафонов Денис Георгиевич,Оператор,102-й мотострелковый полк,31083
Агафонов Дмитрий Степанович,Кинорадиомеханик,102-й мотострелковый полк,30450
Агафонов Дмитрий Тимурович,Старший патрульный,102-й мотострелковый полк,15880
Агафонов Евдоким Парфеньевич,Закройщик,102-й мотострелковый полк,26775
Агафонов Елисей Федосеевич,Вьюковожатый,102-й мотострелковый полк,18682
Агафонов Емельян Куприянович,Старший радиотелефонист,102-й мотострелковый полк,20171
Агафонов Ефим Валентинович,Старший вулканизаторщик,102-й мотострелковый полк,40362
Агафонов Иван Демьянович,Старший водитель,102-й мотострелковый полк,17562
Агафонов Иван Дмитриевич,Кочегар,102-й мотострелковый полк,34256
Агафонов Ираклий Васильевич,Радиотелефонист,102-й мотострелковый полк,14626
Агафонов Исаак Адольфович,Оператор,102-й мотострелковый полк,57946
Агафонов Ким Антонинович,Вулканизаторщик,102-й мотострелковый полк,37707
Агафонов Кирилл Платонович,Помощник гранатометчика,102-й мотострелковый полк,32787
Агафонов Лавр Степанович,Старший механик-водитель,102-й мотострелковый полк,40463
Агафонов Леонтий Альвианович,Наводчик-оператор,102-й мотострелковый полк,20895
Агафонов Май Георгиевич,Старший вулканизаторщик,102-й мотострелковый полк,44058
Агафонов Мечеслав Константинович,Заправщик,102-й мотострелковый полк,41652
Агафонов Оскар Дмитрьевич,Старший кок,102-й мотострелковый полк,41724
Агафонов Оскар Пётрович,Старший инструментальщик,102-й мотострелковый полк,21559
Агафонов Родион Тимурович,Плотник,102-й мотострелковый полк,28359
Агафонов Роман Борисович,Старший столяр,102-й мотострелковый полк,36560
Агафонов Рудольф Донатович,Старший электрик,102-й мотострелковый полк,18441
Агафонов Тимур Альвианович,Кузнец,102-й мотострелковый полк,35686
Агафонов Тимур Яковлевич,Старший мастер,102-й мотострелковый полк,40690
Агафонов Трофим Онисимович,Старший маляр,102-й мотострелковый полк,38554
Агафонов Фрол Владимирович,Старший столяр,102-й мотострелковый полк,57449
Агафонов Эрнест Федотович,Стекольщик,102-й мотострелковый полк,10922
Агафонов Юлиан Антонович,Разведчик,102-й мотострелковый полк,32473
Агафонов Юлиан Тихонович,Плотник,102-й мотострелковый полк,52192
Агафонов Яков Тихонович,Медник-жестянщик,102-й мотострелковый полк,33351
Агафонов Ян Адольфович,Кок,102-й мотострелковый полк,57714
Агафонов Ян Антонинович,Старший оператор,102-й мотострелковый полк,55673
Аксёнов Абрам Антонинович,Сапожник,102-й мотострелковый полк,52245
Аксёнов Азарий Глебович,Старший кинорадиомеханик,102-й мотострелковый полк,41494
Аксёнов Альфред Агафонович,Старший дрессировщик,102-й мотострелковый полк,43785
Аксёнов Альфред Кимович,Старший электромонтер,102-й мотострелковый полк,25798
Аксёнов Альфред Проклович,Стекольщик,102-й мотострелковый полк,39433
Аксёнов Аполлон Кириллович,Старший кинорадиомеханик,102-й мотострелковый полк,26867
Аксёнов Арсений Антонинович,Старший электромонтер,102-й мотострелковый полк,37819
Аксёнов Бенедикт Павлович,Старший гранатометчик,102-й мотострелковый полк,14946
Аксёнов Варлам Михайлович,Пекарь,102-й мотострелковый полк,14686
Аксёнов Велорий Валентинович,Кочегар,102-й мотострелковый полк,26639
Аксёнов Велорий Вячеславович,Начальник учебного класса,102-й мотострелковый полк,44742
Аксёнов Велорий Вячеславович,Пекарь,102-й мотострелковый полк,58651
Аксёнов Венедикт Дмитрьевич,Патрульный,102-й мотострелковый полк,49821
Аксёнов Вилли Львович,Старший механик-водитель,102-й мотострелковый полк,17315
Аксёнов Вилли Макарович,Разнорабочий,102-й мотострелковый полк,25955
Аксёнов Виссарион Максович,Радиотелеграфист,102-й мотострелковый полк,57592
Аксёнов Виссарион Онисимович,Старший сапер,102-й мотострелковый полк,38435
Аксёнов Виссарион Степанович,Старший кинорадиомеханик,102-й мотострелковый полк,39813
Аксёнов Виссарион Юлианович,Пильщик,102-й мотострелковый полк,37768
Аксёнов Давид Альвианович,Аппаратчик,102-й мотострелковый полк,28230
Аксёнов Давид Евгеньевич,Пекарь,102-й мотострелковый полк,44719
Аксёнов Даниил Агафонович,Портной,102-й мотострелковый полк,40796
Аксёнов Демьян Леонидович,Старший сапожник,102-й мотострелковый полк,55959
Аксёнов Демьян Пётрович,Старший патрульный,102-й мотострелковый полк,23588
Аксёнов Денис Антонинович,Грейдерист,102-й мотострелковый полк,42662
Аксёнов Елисей Вениаминович,Кок,102-й мотострелковый полк,56780
Аксёнов Ефим Аристархович,Начальник учебного класса,102-й мотострелковый полк,48491
