Авдеев Арсений Донатович,Бурильщик,102-й мотострелковый полк,59613
Авдеев Бенедикт Евгеньевич,Мастер,102-й мотострелковый полк,21282
Авдеев Вальтер Эдуардович,Старший водитель,102-й мотострелковый полк,17132
Авдеев Вилли Евгеньевич,Кинорадиомеханик,102-й мотострелковый полк,30657
Авдеев Виталий Кимович,Мастер,102-й мотострелковый полк,26318
Авдеев Владлен Степанович,Кочегар,102-й мотострелковый полк,29057
Авдеев Владлен Юлианович,Старший плотник,102-й мотострелковый полк,59534
Авдеев Вольдемар Онисимович,Гранатометчик,102-й мотострелковый полк,19641
Авдеев Гавриил Макарович,Вожатый служебных собак,102-й мотострелковый полк,59562
Авдеев Геннадий Парфеньевич,Разнорабочий,102-й мотострелковый полк,16890
Авдеев Геннадий Юрьевич,Старший сварщик,102-й мотострелковый полк,41685
Авдеев Денис Альвианович,Старший разведчик,102-й мотострелковый полк,36856
Авдеев Денис Романович,Машинист,102-й мотострелковый полк,47690
Авдеев Дмитрий Геннадьевич,Кочегар,102-й мотострелковый полк,12123
Авдеев Елисей Лукьевич,Сварщик,102-й мотострелковый полк,15256
Авдеев Ефим Феликсович,Старший вожатый служебных собак,102-й мотострелковый полк,55451
Авдеев Ираклий Семенович,Помощник начальника автодрома,102-й мотострелковый полк,10403
Авдеев Исаак Филиппович,Тракторист,102-й мотострелковый полк,53031
Авдеев Карл Максович,Медник-жестянщик,102-й мотострелковый полк,15984
Авдеев Касьян Михайлович,Стекольщик,102-й мотострелковый полк,13120
Авдеев Кирилл Олегович,Старший сапожник,102-й мотострелковый полк,11306
Авдеев Леонтий Артёмович,Помощник гранатометчика,102-й мотострелковый полк,26226
Авдеев Леонтий Сергеевич,Старший дизелист,102-й мотострелковый полк,55416
Авдеев Лука Федорович,Старший кинорадиомеханик,102-й мотострелковый полк,25247
Авдеев Назарий Антонович,Старший кок,102-й мотострелковый полк,24541
Авдеев Осип Всеволодович,Старший радиотелефонист,102-й мотострелковый полк,50584
Авдеев Осип Максович,Старший механик-водитель,102-й мотострелковый полк,37173
Авдеев Остап Эдуардович,Старший маляр,102-й мотострелковый полк,45935
Авдеев Пантелей Святославович,Старший электромонтер,102-й мотострелковый полк,22442
Авдеев Пантелеймон Фролович,Заправщик,102-й мотострелковый полк,41891
Авдеев Прохор Семёнович,Мастер,102-й мотострелковый полк,45951
Авдеев Станислав Витальевич,Старший стрелок,102-й мотострелковый полк,16352
Авдеев Трофим Адольфович,Старший заправщик,102-й мотострелковый полк,26044
Агафонов Абрам Тарасович,Кладовщик,102-й мотострелковый полк,56788
Агафонов Аполлон Ростиславович,Пулеметчик,102-й мотострелковый полк,46450
Агафонов Арсений Платонович,Старший пекарь,102-й мотострелковый полк,47978
Агафонов Вальтер Станиславович,Разведчик,102-й мотострелковый полк,12646
Агафонов Варлаам Львович,Мастер,102-й мотострелковый полк,40391
Агафонов Владислав Кимович,Наводчик,102-й мотострелковый полк,58774
Агафонов Вольдемар Вадимович,Старший кок,102-й мотострелковый полк,10884
Агафонов Вольдемар Филиппович,Старший маляр,102-й мотострелковый полк,30970
Агафонов Герасим Валентинович,Вьюковожатый,102-й мотострелковый полк,49209
Агафонов Герман Сергеевич,Старший маляр,102-й мотострелковый полк,27153
Агафонов Герман Тихонович,Радиотелеграфист,102-й мотострелковый полк,37601
Агафонов Даниил Артёмович,Каменщик,102-й мотострелковый полк,34038
Агафонов Дмитрий Матвеевич,Стекольщик,102-й мотострелковый полк,10555
Агафонов Евдоким Станиславович,Старший водитель,102-й мотострелковый полк,58468
Агафонов Евдоким Тимурович,Гранатометчик,102-й мотострелковый полк,46311
Агафонов Евдоким Улебович,Механик,102-й мотострелковый полк,12871
Агафонов Иннокентий Тарасович,Старший кочегар,102-й мотострелковый полк,44638
