Авдеев Давид Яковлевич,Огнеметчик,102-й мотострелковый полк,17540
Аксёнов Иннокентий Богданович,Старший инструментальщик,102-й мотострелковый полк,24198
Андреев Владлен Наумович,Крановщик,102-й мотострелковый полк,39920
Белоусов Владлен Пётрович,Кузнец,102-й мотострелковый полк,36761
Белоусов Гордей Федорович,Пильщик,102-й мотострелковый полк,53986
Беляев Вилен Донатович,Портной,102-й мотострелковый полк,51917
Бобров Кассиан Станиславович,Маляр,102-й мотострелковый полк,46467
Борисов Исаак Лукьевич,Пекарь,102-й мотострелковый полк,34572
Буров Артем Альбертович,Кочегар,102-й мотострелковый полк,48987
Быков Людвиг Демьянович,Старший кладовщик,102-й мотострелковый полк,24021
Васильев Велорий Христофорович,Начальник лесопильной рамы,102-й мотострелковый полк,41678
Васильев Вячеслав Платонович,Старший водитель,102-й мотострелковый полк,46360
Гуляев Донат Семенович,Радиотелеграфист,102-й мотострелковый полк,25491
Данилов Оскар Богуславович,Кладовщик,102-й мотострелковый полк,33036
Денисов Анатолий Альвианович,Стекольщик,102-й мотострелковый полк,43798
Ефимов Осип Альвианович,Старший сварщик,102-й мотострелковый полк,56362
Ефимов Рудольф Игнатьевич,Старший пильщик,102-й мотострелковый полк,55139
Зуев Гавриил Антонинович,Закройщик,102-й мотострелковый полк,55194
Зуев Дмитрий Митрофанович,Машинист,102-й мотострелковый полк,23724
Зуев Ефим Вячеславович,Стрелок,102-й мотострелковый полк,14889
Зыков Евдоким Максович,Старший пильщик,102-й мотострелковый полк,15454
Иванов Филипп Яковлевич,Гранатометчик,102-й мотострелковый полк,20165
Кабанов Вилли Улебович,Старший оператор,102-й мотострелковый полк,29910
Козлов Дмитрий Антонович,Кинорадиомеханик,102-й мотострелковый полк,44302
Козлов Станислав Федотович,Сапер,102-й мотострелковый полк,39381
Колобов Венедикт Альвианович,Старший механик-водитель,102-й мотострелковый полк,24288
Комаров Мечеслав Дмитриевич,Наводчик,102-й мотострелковый полк,24833
Комаров Филипп Антонинович,Крановщик,102-й мотострелковый полк,45523
Кондратьев Арсен Миронович,Аппаратчик,102-й мотострелковый полк,56948
Коновалов Тимур Владимирович,Старший патрульный,102-й мотострелковый полк,54089
Кононов Вальтер Борисович,Бурильщик,102-й мотострелковый полк,16131
Константинов Геннадий Федосеевич,Старший кладовщик,102-й мотострелковый полк,15306
Константинов Трофим Георгиевич,Старший пулеметчик,102-й мотострелковый полк,19126
Королёв Бенедикт Оскарович,Старший электромонтер,102-й мотострелковый полк,23442
Королёв Демьян Евсеевич,Старший пулеметчик,102-й мотострелковый полк,50942
Костин Аполлон Павлович,Старший радиотелефонист,102-й мотострелковый полк,44836
Кудрявцев Илларион Федосеевич,Сапожник,102-й мотострелковый полк,28022
Кузнецов Анатолий Парфеньевич,Старший электромонтер,102-й мотострелковый полк,50935
Мамонтов Архип Якунович,Старший радиотелеграфист,102-й мотострелковый полк,44695
Мамонтов Карл Тихонович,Дефектовщик,102-й мотострелковый полк,31601
Носков Арсений Всеволодович,Гранатометчик,102-й мотострелковый полк,15717
Носов Герасим Витальевич,Мастер,102-й мотострелковый полк,17767
Носов Корнелий Тихонович,Механик,102-й мотострелковый полк,31374
Рожков Велорий Николаевич,Старший маляр,102-й мотострелковый полк,59908
Ситников Гордей Эльдарович,Старший водитель,102-й мотострелковый полк,55621
Степанов Леонтий Вячеславович,Старший сапожник,102-й мотострелковый полк,52355
Суханов Вольдемар Валентинович,Грейдерист,102-й мотострелковый полк,28855
Сысоев Азарий Агафонович,Маляр,102-й мотострелковый полк,26248
Сысоев Иосиф Григорьевич,Водитель,102-й мотострелковый полк,16745
Тарасов Устин Юлианович,Каменщик,102-й мотострелковый полк,55409
Тетерин Даниил Константинович,Машинист,102-й мотострелковый полк,33002
Фадеев Кондрат Яковлевич,Стекольщик,102-й мотострелковый полк,37610
Фадеев Мартин Эдуардович,Вулканизаторщик,102-й мотострелковый полк,52440
Филатов Архип Всеволодович,Старший пекарь,102-й мотострелковый полк,12644
Филиппов Роман Онисимович,Монтажник,102-й мотострелковый полк,16216
Фомичёв Людвиг Вячеславович,Старший кок,102-й мотострелковый полк,43981
Фомичёв Панкратий Улебович,Начальник учебного класса,102-й мотострелковый полк,55950
Хохлов Елисей Семенович,Старший портной,102-й мотострелковый полк,57204
Чернов Венедикт Куприянович,Начальник лесопильной рамы,102-й мотострелковый полк,36163
Алексеев Родион Ростиславович,Старший водитель,2-я артиллерийская батарея,27305
Андреев Фрол Тихонович,Старший механик-водитель,2-я артиллерийская батарея,56243
Белоусов Панкратий Павлович,Помощник начальника автодрома,2-я артиллерийская батарея,48231
Белоусов Устин Демьянович,Старший сапожник,2-я артиллерийская батарея,31748
Белоусов Филипп Эльдарович,Старший столяр,2-я артиллерийская батарея,46583
Беляев Панкратий Семенович,Старший кладовщик,2-я артиллерийская батарея,47280
Беляков Олег Леонидович,Старший вулканизаторщик,2-я артиллерийская батарея,26483
Беляков Остап Кириллович,Вожатый служебных собак,2-я артиллерийская батарея,23652
Блинов Гавриил Григорьевич,Старший маляр,2-я артиллерийская батарея,54522
Блинов Давид Христофорович,Заправщик,2-я артиллерийская батарея,56656
Блинов Людвиг Пётрович,Старший водитель,2-я артиллерийская батарея,38915
