Авдеев Анатолий Богуславович,Гранатометчик,102-й мотострелковый полк,29273
Авдеев Арсен Вячеславович,Старший радиотелефонист,102-й мотострелковый полк,10713
Авдеев Арсен Леонидович,Пекарь,102-й мотострелковый полк,57454
Авдеев Артем Феликсович,Наводчик,102-й мотострелковый полк,20902
Авдеев Архип Аристархович,Старший кузнец,102-й мотострелковый полк,32760
Авдеев Бенедикт Донатович,Старший пулеметчик,102-й мотострелковый полк,47520
Авдеев Варлаам Львович,Дрессировщик,102-й мотострелковый полк,16736
Авдеев Венедикт Семенович,Бурильщик,102-й мотострелковый полк,49959
Авдеев Вилен Евсеевич,Дефектовщик,102-й мотострелковый полк,22060
Авдеев Виталий Святославович,Старший электрик,102-й мотострелковый полк,18048
Авдеев Владлен Куприянович,Плотник,102-й мотострелковый полк,38029
Авдеев Вольдемар Агафонович,Патрульный,102-й мотострелковый полк,12728
Авдеев Вольдемар Богданович,Старший вожатый служебных собак,102-й мотострелковый полк,37468
Авдеев Гавриил Фролович,Старший электрик,102-й мотострелковый полк,18565
Авдеев Даниил Геннадьевич,Старший вулканизаторщик,102-й мотострелковый полк,25141
Авдеев Денис Степанович,Старший пулеметчик,102-й мотострелковый полк,42969
Авдеев Денис Филиппович,Вожатый служебных собак,102-й мотострелковый полк,41177
Авдеев Дмитрий Матвеевич,Старший портной,102-й мотострелковый полк,35738
Авдеев Игнат Геннадьевич,Разнорабочий,102-й мотострелковый полк,28413
Авдеев Илларион Тихонович,Патрульный,102-й мотострелковый полк,43927
Авдеев Иннокентий Куприянович,Старший сварщик,102-й мотострелковый полк,48444
Авдеев Карл Оскарович,Старший заправщик,102-й мотострелковый полк,26456
Авдеев Ким Эдуардович,Грейдерист,102-й мотострелковый полк,24971
Авдеев Кирилл Юлианович,Кладовщик,102-й мотострелковый полк,41465
Авдеев Кондрат Проклович,Старший оператор,102-й мотострелковый полк,58147
Авдеев Кондратий Богданович,Старший разведчик,102-й мотострелковый полк,22889
Авдеев Корней Тихонович,Водитель,102-й мотострелковый полк,48825
Авдеев Корней Феликсович,Старший кинорадиомеханик,102-й мотострелковый полк,49828
Авдеев Корней Якунович,Сапожник,102-й мотострелковый полк,26060
Авдеев Корнелий Семёнович,Радиотелефонист,102-й мотострелковый полк,18267
Авдеев Май Кириллович,Старший пулеметчик,102-й мотострелковый полк,20656
Авдеев Май Федосеевич,Машинист,102-й мотострелковый полк,30847
Авдеев Мечеслав Артёмович,Кузнец,102-й мотострелковый полк,48835
Авдеев Мечеслав Федосеевич,Медник-жестянщик,102-й мотострелковый полк,17097
Авдеев Панкратий Тимурович,Дефектовщик,102-й мотострелковый полк,42504
Авдеев Прохор Артёмович,Старший кладовщик,102-й мотострелковый полк,35981
Авдеев Родион Кириллович,Кинорадиомеханик,102-й мотострелковый полк,48470
Авдеев Рудольф Вениаминович,Номер расчета,102-й мотострелковый полк,15831
Авдеев Станислав Николаевич,Оператор,102-й мотострелковый полк,35156
Авдеев Станислав Святославович,Монтажник,102-й мотострелковый полк,54140
Авдеев Федор Олегович,Наводчик,102-й мотострелковый полк,35708
Авдеев Юлиан Адольфович,Радиотелефонист,102-й мотострелковый полк,12037
Авдеев Юрий Тимурович,Портной,102-й мотострелковый полк,24342
Авдеев Ян Глебович,Механик-водитель,102-й мотострелковый полк,58442
Агафонов Абрам Артёмович,Старший пильщик,102-й мотострелковый полк,56976
Агафонов Альфред Онисимович,Портной,102-й мотострелковый полк,52041
Агафонов Анатолий Филиппович,Монтажник,102-й мотострелковый полк,15935
Агафонов Арсен Евгеньевич,Дефектовщик,102-й мотострелковый полк,59131
Агафонов Арсен Олегович,Дизелист,102-й мотострелковый полк,25131
Агафонов Арсений Матвеевич,Старший сапожник,102-й мотострелковый полк,29841
Агафонов Бенедикт Тарасович,Старший электромонтер,102-й мотострелковый полк,48039
Агафонов Варлам Наумович,Старший гранатометчик,102-й мотострелковый полк,18483
Агафонов Венедикт Валерьянович,Номер расчета,102-й мотострелковый полк,42769
Агафонов Венедикт Игнатьевич,Старший вулканизаторщик,102-й мотострелковый полк,19076
Агафонов Венедикт Якунович,Водитель,102-й мотострелковый полк,14706
Агафонов Вилли Лукьевич,Радиотелеграфист,102-й мотострелковый полк,28056
Агафонов Вилли Яковович,Старший мастер,102-й мотострелковый полк,31142
Агафонов Виссарион Федотович,Старший заправщик,102-й мотострелковый полк,28017
Агафонов Виталий Куприянович,Наводчик,102-й мотострелковый полк,58523
Агафонов Владислав Дмитриевич,Медник-жестянщик,102-й мотострелковый полк,31547
Агафонов Вольдемар Артёмович,Смазчик,102-й мотострелковый полк,46728
Агафонов Вольдемар Пётрович,Грейдерист,102-й мотострелковый полк,45661
Агафонов Вячеслав Адольфович,Стекольщик,102-й мотострелковый полк,48184
Агафонов Гордей Антонинович,Грейдерист,102-й мотострелковый полк,22572
Агафонов Гордей Тихонович,Старший радиотелефонист,102-й мотострелковый полк,50252
Агафонов Денис Якунович,Механик-водитель,102-й мотострелковый полк,54957
Агафонов Дмитрий Митрофанович,Старший электромонтер,102-й мотострелковый полк,43506
Агафонов Дональд Тарасович,Разнорабочий,102-й мотострелковый полк,20271
Агафонов Дональд Феликсович,Вьюковожатый,102-й мотострелковый полк,31917
Агафонов Донат Еремеевич,Старший заправщик,102-й мотострелковый полк,36610
Агафонов Донат Парфеньевич,Старший патрульный,102-й мотострелковый полк,46222
